"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1220958127039840258","https://twitter.com/ShrutiTurner/status/1220958127039840258","@DuggalYasha @OpenAcademics Hi! I'm researching pressure in prosthetic sockets to inform their design and improve lives. I love doing things that use my brain differently to work, so I have been trying out a variety of aerial sports! https://t.co/IaWf6R9P9E","2020-01-25 06:34 +0000","286.0","13.0","0.045454545454545456","1.0","1.0","5.0","5.0","0.0","0.0","0.0","0.0","0","0","0","0","0","54","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1220956795772047360","https://twitter.com/ShrutiTurner/status/1220956795772047360","@MonicaMalta7 @OpenAcademics Working with the military, mixing engineering and medicine to informi prosthetic socket design for amputees so they can carry on doing what they want in life. #bioengineering #prosthetics #WomenInSTEM https://t.co/kR3KyMmdn2","2020-01-25 06:29 +0000","210.0","6.0","0.02857142857142857","1.0","1.0","1.0","3.0","0.0","0.0","0.0","0.0","0","0","0","0","0","33","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1220951119645564929","https://twitter.com/ShrutiTurner/status/1220951119645564929","@AcademicChatter Injury. No solution. Help other people.","2020-01-25 06:06 +0000","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1220761452736401409","https://twitter.com/ShrutiTurner/status/1220761452736401409","@OpenAcademics Heyy! I'm using engineering and medicine to minimise pressure sores and skin breakdown for amputees and hopefully inform the design of prosthetic sockets. Currently my code is running to process 10,000s lines of data and I'm praying that there are no errors 🤞🤞 https://t.co/6SZ28EIVuJ","2020-01-24 17:33 +0000","220.0","14.0","0.06363636363636363","1.0","0.0","7.0","6.0","0.0","0.0","0.0","0.0","0","0","0","0","0","68","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1220719679062278147","https://twitter.com/ShrutiTurner/status/1220719679062278147","It's been a data kind of week - I finally feel like I'm making sense of this data swamp! #PhD #PhDchat #AcademicChatter #data #research #girlswhocode #dataanalytics https://t.co/AJV8JyOdaS","2020-01-24 14:47 +0000","423.0","4.0","0.009456264775413711","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1220348883236196354","https://twitter.com/ShrutiTurner/status/1220348883236196354","At the point in data processing/analysis where I'm wondering what to do with all the #data I have whilst simultaneously realising I need more data to get some decent conclusions #AcademicChatter #PhDchat #research #PhD #AcademicTwitter #WomenWhoCode
@AcademicChatter @Dissertating https://t.co/8niPolbkrp","2020-01-23 14:13 +0000","782.0","8.0","0.010230179028132993","2.0","0.0","2.0","1.0","0.0","1.0","0.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1219305434470809601","https://twitter.com/ShrutiTurner/status/1219305434470809601","@careerconversa1 @AcademicChatter I'm all about computer work, though I do see the value of both, I just enjoy being at the computer more and doing the data analysis and simulation. I like that I have more control over it, when things go wrong it's usually user error rather than a hardware/major problem!","2020-01-20 17:07 +0000","89.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1219282427845206016","https://twitter.com/ShrutiTurner/status/1219282427845206016","I'm a girl who likes numbers, finding my feet in the world of qualitative analysis once again...all in the name of academic rigour. I swear this happens every January. Wish me luck! #AcademicChatter #PhDchat #research @AcademicChatter https://t.co/4goenMOCID","2020-01-20 15:35 +0000","257.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","38","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1218903870572826624","https://twitter.com/ShrutiTurner/status/1218903870572826624","@LegsDixon Good luck!","2020-01-19 14:31 +0000","50.0","1.0","0.02","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1218903219700715520","https://twitter.com/ShrutiTurner/status/1218903219700715520","@LegsDixon You're saving the planet by upcycling. The carbon footprint and amount of water to make one pair of jeans is staggering. We should follow your lead and sacrifice our fingers too .🙃","2020-01-19 14:29 +0000","137.0","3.0","0.021897810218978103","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1218902327068852225","https://twitter.com/ShrutiTurner/status/1218902327068852225","@LegsDixon I opened the picture before I read the tweet. Dye drama I'd much better than my initial though that you had been in the cold too long and were about to lose your fingers!!","2020-01-19 14:25 +0000","116.0","3.0","0.02586206896551724","0.0","1.0","2.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
